Unnamed: 0,Neighborhood,ExterCond_score,Exter_Cond,OverallCond_score,Overall_Cond,Paved_Drive,Fence,cluster,Sale_Price,Longitude,Latitude,Bedroom_AbvGr,TotRms_AbvGrd,Gr_Liv_Area,Garage_Cars,Year_Remod_Add,norm_Bedroom_AbvGr,norm_TotRms_AbvGrd,norm_Gr_Liv_Area,norm_Garage_Cars,norm_Year_Remod_Add,total
1781,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,419005,-93.642243,42.054354,1,6,1966,3,2007,0.125,0.3076923076923077,0.30746043707611154,0.6000000000000001,0.9500000000000028,3.290152744768422
1782,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,255000,-93.642234,42.054309,3,8,1636,3,2006,0.375,0.46153846153846156,0.24529012810851547,0.6000000000000001,0.93333333333333,3.615161922980307
1783,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,147000,-93.64396,42.054514,2,7,1795,3,2007,0.25,0.3846153846153847,0.2752449133383572,0.6000000000000001,0.9500000000000028,3.4598602979537447
1784,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,235876,-93.644086,42.054154,3,6,1528,2,2007,0.375,0.3076923076923077,0.2249434815373022,0.4,0.9500000000000028,3.257635789229613
1785,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,311872,-93.643836,42.054153,3,8,1726,3,2007,0.375,0.46153846153846156,0.26224566691785983,0.6000000000000001,0.9500000000000028,3.6487841284563243
1786,Somerset,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,248328,-93.64248,42.054153,3,7,1689,3,2007,0.375,0.3846153846153847,0.2552750565184627,0.6000000000000001,0.9500000000000028,3.66489044113385
1787,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,227000,-93.642344,42.054157,3,7,1588,3,2006,0.375,0.3846153846153847,0.23624717407686513,0.6000000000000001,0.93333333333333,3.52919589202558
1788,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,260000,-93.643544,42.053185,3,7,1538,2,2005,0.375,0.3846153846153847,0.22682743029389602,0.4,0.9166666666666643,3.303109481575945
1789,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,225000,-93.643449,42.053186,3,7,1496,2,2007,0.375,0.3846153846153847,0.21891484551620194,0.4,0.9500000000000028,3.3285302301315896
1790,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,249000,-93.642197,42.053227,3,7,1506,2,2006,0.375,0.3846153846153847,0.2207987942727958,0.4,0.93333333333333,3.3137475122215108
1791,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,307000,-93.641251,42.053108,3,7,1694,2,2005,0.375,0.3846153846153847,0.2562170308967596,0.4,0.9166666666666643,3.3324990821788085
1792,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,250000,-93.643748,42.053032,3,7,1977,3,2006,0.375,0.3846153846153847,0.3095327807083647,0.6000000000000001,0.93333333333333,3.6024814986570797
1793,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,221300,-93.642275,42.053067,3,7,1830,3,2006,0.375,0.3846153846153847,0.28183873398643555,0.6000000000000001,0.93333333333333,3.5747874519351504
1794,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,208900,-93.650341,42.051802,3,6,1338,2,2007,0.375,0.3076923076923077,0.1891484551620196,0.4,0.9500000000000028,3.22184076285433
1795,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,210400,-93.65042,42.051795,3,6,1335,2,2007,0.375,0.3076923076923077,0.18858327053504143,0.4,0.9500000000000028,3.221275578227352
1796,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,255000,-93.650299,42.051655,3,8,1792,2,2007,0.375,0.46153846153846156,0.2746797287113791,0.4,0.9500000000000028,3.4612181902498436
1797,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,212109,-93.650279,42.051657,3,8,1588,2,2007,0.375,0.46153846153846156,0.23624717407686513,0.4,0.9500000000000028,3.4227856356153294
1798,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,270000,-93.647584,42.050206,3,8,1959,3,2006,0.375,0.46153846153846156,0.30614167294649586,0.6000000000000001,0.93333333333333,3.6760134678182874
1799,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,303477,-93.647933,42.050301,4,11,2610,2,2007,0.5,0.6923076923076924,0.4287867370007536,0.4,0.9500000000000028,3.9710944293084487
1800,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,310013,-93.648742,42.051681,3,8,1880,3,2007,0.375,0.46153846153846156,0.29125847776940467,0.6000000000000001,0.9500000000000028,3.677796939307869
1801,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,249700,-93.643974,42.052269,3,7,1656,3,2006,0.375,0.3846153846153847,0.2490580256217031,0.6000000000000001,0.93333333333333,3.542006743570418
1802,Somerset,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,227875,-93.64397,42.052119,3,7,1761,2,2007,0.375,0.3846153846153847,0.26883948756593823,0.4,0.9500000000000028,3.4784548721813255
1803,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,261329,-93.643792,42.051377,2,6,1584,2,2007,0.25,0.3076923076923077,0.23549359457422758,0.4,0.9500000000000028,3.1431859022665383
1804,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,253000,-93.642046,42.052267,2,5,1685,3,2006,0.25,0.23076923076923078,0.25452147701582517,0.6000000000000001,0.93333333333333,3.268624041118386
1805,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,265000,-93.641233,42.052146,4,9,2443,3,2004,0.5,0.5384615384615384,0.39732479276563676,0.6000000000000001,0.8999999999999986,3.935786331227174
1806,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,340000,-93.639574,42.051054,4,8,2466,2,2005,0.5,0.46153846153846156,0.40165787490580257,0.4,0.9166666666666643,3.6798630031109285
1807,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,146000,-93.69179,42.037586,3,6,1100,0,2007,0.375,0.3076923076923077,0.14431047475508665,0.0,0.9500000000000028,2.777002782447397
1808,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,147000,-93.692245,42.037636,3,5,1143,0,2006,0.375,0.23076923076923078,0.1524114544084401,0.0,0.93333333333333,2.691514018511001
1809,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,149000,-93.68912,42.037643,3,6,1094,2,2004,0.375,0.3076923076923077,0.14318010550113036,0.4,0.8999999999999986,3.1258724131934366
1810,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,181000,-93.691244,42.03722,3,7,1486,2,2006,0.375,0.3846153846153847,0.21703089675960813,0.4,0.93333333333333,3.3099796147083227
1811,Sawyer_West,0.8,Good,0.4,Average,Paved,No_Fence,-1,201000,-93.689026,42.036028,3,7,1721,2,1994,0.375,0.3846153846153847,0.2613036925395629,0.4,0.7333333333333343,3.354252410488282
1812,Sawyer_West,0.6,Typical,0.4,Average,Paved,Good_Privacy,-1,191750,-93.689767,42.035259,3,7,1820,2,1997,0.375,0.3846153846153847,0.27995478522984174,0.4,0.7833333333333314,3.222903503178558
1813,Sawyer_West,0.6,Typical,0.4,Average,Paved,Good_Privacy,-1,179000,-93.688804,42.036038,3,6,1349,2,2001,0.375,0.3076923076923077,0.19122079879427278,0.4,0.8500000000000014,3.123913106486582
1814,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,215000,-93.689449,42.035071,3,5,1494,2,1998,0.375,0.23076923076923078,0.21853805576488322,0.4,0.7999999999999972,3.0243072865341114
1815,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,179200,-93.686428,42.036464,2,5,1575,2,1992,0.25,0.23076923076923078,0.23379804069329313,0.4,0.7000000000000028,2.814567271462527
1816,Sawyer_West,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,-1,128000,-93.686413,42.034569,2,5,1266,1,1980,0.25,0.23076923076923078,0.17558402411454407,0.2,0.5,2.356353254883775
1817,Sawyer_West,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,144000,-93.685185,42.035678,2,5,884,2,1983,0.25,0.23076923076923078,0.10361718161266015,0.4,0.5499999999999972,2.734386412381888
1818,Sawyer_West,0.6,Typical,0.4,Average,Paved,No_Fence,-1,144000,-93.6791142,42.0362103,4,10,2020,2,1977,0.5,0.6153846153846154,0.31763376036171814,0.4,0.45000000000000284,3.2830183757463365
1819,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,120750,-93.677007,42.034678,2,5,894,1,1977,0.25,0.23076923076923078,0.10550113036925396,0.2,0.45000000000000284,2.2362703611384878
1820,Sawyer,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,132500,-93.674475,42.035946,2,5,970,2,1963,0.25,0.23076923076923078,0.11981914091936699,0.4,0.21666666666666856,2.3172550383552664
1821,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,132000,-93.673987,42.035871,3,6,1057,2,1962,0.375,0.3076923076923077,0.13620949510173322,0.4,0.20000000000000284,2.4189018027940437
1822,Sawyer,0.8,Good,0.6,Good,Paved,No_Fence,-1,132500,-93.673889,42.035857,3,6,999,1,2001,0.375,0.3076923076923077,0.12528259231348907,0.2,0.8500000000000014,3.2579749000057983
1823,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,129000,-93.669559,42.034532,3,5,1120,2,1961,0.375,0.23076923076923078,0.1480783722682743,0.4,0.18333333333333002,2.337180936370835
1824,Sawyer,0.8,Good,0.4,Average,Paved,No_Fence,-1,143900,-93.669552,42.034724,3,8,1696,1,1962,0.375,0.46153846153846156,0.2565938206480784,0.2,0.20000000000000284,2.693132282186543
1825,Sawyer,0.6,Typical,0.6,Good,Paved,No_Fence,-1,145000,-93.672318,42.035675,3,5,1040,2,1968,0.375,0.23076923076923078,0.13300678221552373,0.4,0.29999999999999716,2.6387760129847515
1826,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,128500,-93.673518,42.034652,3,5,988,2,1961,0.375,0.23076923076923078,0.12321024868123587,0.4,0.18333333333333002,2.3123128127837966
1827,Sawyer,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,-1,125500,-93.671941,42.034819,3,6,902,1,1967,0.375,0.3076923076923077,0.107008289374529,0.2,0.28333333333333144,2.373033930400168
1828,Veenker,0.6,Typical,0.4,Average,Paved,No_Fence,-1,300000,-93.661846,42.037652,3,7,2503,2,1990,0.375,0.3846153846153847,0.4086284853051997,0.4,0.6666666666666643,3.2349105365872486
1829,Veenker,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,-1,294000,-93.661848,42.037502,3,9,2167,2,2003,0.375,0.5384615384615384,0.34532780708364735,0.4,0.8833333333333329,3.7421226788785185
1830,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,129000,-93.660522,42.03466,2,5,1037,2,1974,0.25,0.23076923076923078,0.1324415975885456,0.4,0.3999999999999986,2.413210828357775
1831,Sawyer,0.6,Typical,0.4,Average,Paved,No_Fence,-1,171000,-93.661983,42.034644,3,6,1701,2,1981,0.375,0.3076923076923077,0.2575357950263753,0.4,0.5166666666666657,2.856894769385349
1832,Sawyer,0.6,Typical,0.6,Good,Paved,No_Fence,-1,147000,-93.662134,42.034673,2,5,1055,2,2006,0.25,0.23076923076923078,0.13583270535041447,0.4,0.93333333333333,3.149935269452975
1833,Northridge,0.6,Typical,0.4,Average,Paved,No_Fence,-1,302000,-93.653082,42.047384,4,9,2810,2,1990,0.5,0.5384615384615384,0.46646571213263005,0.4,0.6666666666666643,3.5715939172608326
1834,Northridge,0.6,Typical,0.4,Average,Paved,No_Fence,-1,285000,-93.652658,42.045776,4,9,2872,2,2000,0.5,0.5384615384615384,0.47814619442351164,0.4,0.8333333333333357,3.7499410662183856
1835,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,214000,-93.647974,42.047618,2,6,1378,2,2004,0.25,0.3076923076923077,0.19668425018839486,0.4,0.8999999999999986,3.054376557880701
1836,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,166000,-93.64733,42.0474249,2,5,1151,2,2007,0.25,0.23076923076923078,0.15391861341371516,0.4,0.9500000000000028,2.984687844182949
1837,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,193800,-93.647166,42.047406,2,5,1565,2,2007,0.25,0.23076923076923078,0.23191409193669932,0.4,0.9500000000000028,3.062683322705933
1838,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,208900,-93.646653,42.047711,2,5,1352,2,2007,0.25,0.23076923076923078,0.19178598342125092,0.4,0.9500000000000028,3.0225552141904846
1839,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,194000,-93.646637,42.047705,2,5,1352,2,2007,0.25,0.23076923076923078,0.19178598342125092,0.4,0.9500000000000028,3.0225552141904846
1840,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,207500,-93.646607,42.047699,2,5,1550,2,2007,0.25,0.23076923076923078,0.2290881688018086,0.4,0.9500000000000028,3.059857399571042
1841,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,199900,-93.646576,42.047687,1,4,1241,2,2007,0.125,0.15384615384615385,0.17087415222305954,0.4,0.9500000000000028,2.7997203060692164
1842,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,164700,-93.646478,42.047667,2,5,1250,2,2007,0.25,0.23076923076923078,0.17256970610399397,0.4,0.9500000000000028,3.0033389368732277
1843,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,176500,-93.644107,42.047104,3,6,1501,2,1999,0.375,0.3076923076923077,0.21985681989449884,0.4,0.8166666666666629,3.1192157942534693
1844,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,176000,-93.644096,42.047104,2,5,1458,2,1999,0.25,0.23076923076923078,0.21175584024114547,0.4,0.8166666666666629,2.9091917376770393
1845,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,168500,-93.645671,42.046144,2,4,1512,2,2000,0.25,0.15384615384615385,0.22192916352675207,0.4,0.8333333333333357,2.8591086507062418
1846,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,177000,-93.645639,42.046145,3,4,1573,2,2000,0.375,0.15384615384615385,0.23342125094197436,0.4,0.8333333333333357,2.995600738121464
1847,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,177000,-93.645595,42.046145,3,5,1525,2,2000,0.375,0.23076923076923078,0.22437829691032402,0.4,0.8333333333333357,3.0634808610128905
1848,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,148800,-93.645482,42.046405,2,4,1102,2,2004,0.25,0.15384615384615385,0.14468726450640543,0.4,0.8999999999999986,2.8485334183525577
1849,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,174000,-93.641813,42.047171,2,5,1441,2,2000,0.25,0.23076923076923078,0.20855312735493592,0.4,0.8333333333333357,2.9226556914575026
1850,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,239000,-93.642182,42.046318,3,7,1950,2,1998,0.375,0.3846153846153847,0.3044461190655614,0.4,0.7999999999999972,3.264061503680943
1851,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,204000,-93.639931,42.046137,3,5,1358,2,2000,0.375,0.23076923076923078,0.19291635267520724,0.4,0.8333333333333357,3.0320189167777736
1852,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,301000,-93.639878,42.046135,3,8,2048,2,2004,0.375,0.46153846153846156,0.32290881688018086,0.4,0.8999999999999986,3.459447278418641
1853,Somerset,0.8,Good,0.4,Average,Paved,No_Fence,-1,312500,-93.643456,42.046411,3,8,2362,2,1998,0.375,0.46153846153846156,0.38206480783722685,0.4,0.7999999999999972,3.6186032693756855
1854,Veenker,0.6,Typical,0.4,Average,Paved,No_Fence,-1,279700,-93.648204,42.044383,1,5,1494,2,1995,0.125,0.23076923076923078,0.21853805576488322,0.4,0.75,2.7243072865341142
1855,Veenker,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,255000,-93.645798,42.044762,3,8,2362,2,1980,0.375,0.46153846153846156,0.38206480783722685,0.4,0.5,3.2186032693756883
1856,Veenker,0.6,Typical,0.6,Good,Paved,No_Fence,-1,194000,-93.645589,42.044989,2,5,1432,2,1978,0.25,0.23076923076923078,0.20685757347400152,0.4,0.46666666666666856,2.754293470909901
1857,Veenker,0.8,Good,0.8,Very_Good,Paved,No_Fence,-1,218000,-93.64577,42.042994,3,6,1437,2,2004,0.375,0.3076923076923077,0.20779954785229843,0.4,0.8999999999999986,3.7904918555446048
1858,Greens,0.6,Typical,0.5,Above_Average,Paved,No_Fence,-1,213750,-93.648172,42.043754,1,4,1295,2,1998,0.125,0.15384615384615385,0.18104747550866615,0.4,0.7999999999999972,2.759893629354817
1859,Veenker,0.8,Good,0.6,Good,Paved,No_Fence,-1,187000,-93.645547,42.043048,3,7,1855,2,1994,0.375,0.3846153846153847,0.28654860587792014,0.4,0.7333333333333343,3.579497323826639
1860,Veenker,0.6,Typical,0.8,Very_Good,Paved,No_Fence,-1,181500,-93.645544,42.042961,3,6,1262,2,1976,0.375,0.3076923076923077,0.17483044461190655,0.4,0.43333333333333,3.090856085637544
1861,Veenker,0.6,Typical,0.4,Average,Paved,No_Fence,-1,373000,-93.658232,42.037103,2,7,2497,2,1981,0.25,0.3846153846153847,0.4074981160512434,0.4,0.5166666666666657,2.958780167333294
1862,Sawyer,0.6,Typical,0.4,Average,Dirt_Gravel,No_Fence,-1,190000,-93.6574973,42.0349702,4,12,2620,2,1977,0.5,0.7692307692307693,0.4306706857573474,0.4,0.45000000000000284,3.5499014549881194
1863,Somerset,0.6,Typical,0.4,Average,Paved,No_Fence,-1,226000,-93.639515,42.048488,3,7,1929,2,2001,0.375,0.3846153846153847,0.30048982667671437,0.4,0.8500000000000014,3.3101052112921003
1864,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,143450,-93.634545,42.046549,3,7,1152,2,1968,0.375,0.3846153846153847,0.15410700828937451,0.4,0.29999999999999716,2.7137223929047565
1865,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,240050,-93.635094,42.047758,4,8,2411,2,1970,0.5,0.46153846153846156,0.39129615674453655,0.4,0.3333333333333357,3.186167951616334
1866,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,162500,-93.634528,42.048067,3,6,1082,2,1969,0.375,0.3076923076923077,0.14091936699321778,0.4,0.3166666666666629,2.640278341352188
1867,Northwest_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,164000,-93.635899,42.04849,3,6,1295,2,1968,0.375,0.3076923076923077,0.18104747550866615,0.4,0.29999999999999716,2.563739783200971
1868,Northwest_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,0,185000,-93.631554,42.047615,3,8,1610,2,1987,0.375,0.46153846153846156,0.24039186134137153,0.4,0.6166666666666671,3.2935969895465003
1869,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,188500,-93.638051,42.043363,2,6,1594,2,1993,0.25,0.3076923076923077,0.2373775433308214,0.4,0.7166666666666686,3.0117365176897977
1870,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,255000,-93.63687,42.043005,3,8,2075,2,1993,0.375,0.46153846153846156,0.32799547852298416,0.4,0.7166666666666686,3.381200606728114
1871,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,136905,-93.633748,42.045483,4,8,1680,2,1976,0.5,0.46153846153846156,0.25357950263752826,0.4,0.43333333333333,3.14845129750932
1872,Northwest_Ames,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,0,158500,-93.631673,42.04259,3,6,1093,2,1966,0.375,0.3076923076923077,0.14299171062547097,0.4,0.2666666666666657,2.6923506849844445
1873,Northwest_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,175500,-93.631302,42.04389,3,6,1242,2,1973,0.375,0.3076923076923077,0.1710625470987189,0.4,0.38333333333333286,2.7370881881243596
1874,Northwest_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,127000,-93.6299222,42.0421698,3,6,1052,1,1963,0.375,0.3076923076923077,0.1352675207234363,0.2,0.21666666666666856,2.2346264950824124
1875,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,127000,-93.62919,42.047811,3,5,1107,1,1993,0.375,0.23076923076923078,0.14562923888470233,0.2,0.7166666666666686,2.7680651363206015
1876,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,143000,-93.626518,42.048292,3,5,1214,1,1967,0.375,0.23076923076923078,0.1657874905802562,0.2,0.28333333333333144,2.2548900546828183
1877,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,0,156000,-93.625898,42.046504,3,6,1073,2,1965,0.375,0.3076923076923077,0.13922381311228335,0.4,0.25,2.671916120804591
1878,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Wood,0,144000,-93.624758,42.044758,2,6,1344,1,1983,0.25,0.3076923076923077,0.19027882441597588,0.2,0.5499999999999972,2.497971132108281
1879,North_Ames,0.6,Typical,0.3,Below_Average,Paved,No_Fence,0,119000,-93.624592,42.043984,6,10,1728,1,1964,0.75,0.6153846153846154,0.2626224566691786,0.2,0.23333333333333428,2.961340405387128
1880,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,103000,-93.624541,42.043929,2,8,1224,3,1964,0.25,0.46153846153846156,0.16767143933685003,0.6000000000000001,0.23333333333333428,2.712543234208646
1881,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Wood,0,139900,-93.624745,42.043121,3,6,1422,1,1978,0.375,0.3076923076923077,0.2049736247174077,0.2,0.46666666666666856,2.554332599076384
1882,North_Ames,0.8,Good,0.8,Very_Good,Paved,No_Fence,0,151500,-93.623636,42.042124,2,5,958,1,1998,0.25,0.23076923076923078,0.1175584024114544,0.2,0.7999999999999972,3.1983276331806825
1883,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,126500,-93.624606,42.04227,3,6,1065,2,1960,0.375,0.3076923076923077,0.13771665410700829,0.4,0.1666666666666643,2.3870756284659804
1884,North_Ames,0.8,Good,0.8,Very_Good,Paved,Minimum_Wood_Wire,0,145000,-93.623104,42.044036,3,6,1138,1,1958,0.375,0.3076923076923077,0.15146948003014318,0.2,0.13333333333333286,2.767495121055784
1885,North_Ames,0.6,Typical,0.6,Good,Paved,Minimum_Wood_Wire,0,120000,-93.621352,42.042577,2,5,912,1,1985,0.25,0.23076923076923078,0.10889223813112284,0.2,0.5833333333333357,2.5729948022336893
1886,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Wood,0,124000,-93.621344,42.042485,2,6,1074,2,1956,0.25,0.3076923076923077,0.13941220798794274,0.4,0.10000000000000142,2.197104515680252
1887,North_Ames,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,0,106500,-93.62232,42.042479,3,5,882,1,1959,0.375,0.23076923076923078,0.10324039186134137,0.2,0.14999999999999858,2.259009622630571
1888,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,140500,-93.622834,42.044921,2,6,1187,2,1961,0.25,0.3076923076923077,0.1607008289374529,0.4,0.18333333333333002,2.3017264699630906
1889,North_Ames,0.8,Good,0.6,Good,Paved,Good_Privacy,0,137500,-93.621452,42.043609,3,5,964,2,1961,0.375,0.23076923076923078,0.1186887716654107,0.4,0.18333333333333002,2.7077913357679715
1890,North_Ames,0.6,Typical,0.6,Good,Paved,No_Fence,0,117600,-93.62144,42.043627,3,5,894,1,1960,0.375,0.23076923076923078,0.10550113036925396,0.2,0.1666666666666643,2.277937027805149
1891,North_Ames,0.6,Typical,0.5,Above_Average,Paved,Minimum_Privacy,0,163500,-93.626945,42.039141,3,6,1200,2,1966,0.375,0.3076923076923077,0.16314996232102486,0.4,0.2666666666666657,2.6125089366799985
1892,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Privacy,0,161000,-93.630023,42.040143,3,5,1042,2,1965,0.375,0.23076923076923078,0.1333835719668425,0.4,0.25,2.3891528027360733
1893,North_Ames,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,0,158000,-93.6279875,42.0417369,3,7,1302,1,1991,0.375,0.3846153846153847,0.18236623963828183,0.2,0.68333333333333,3.0253149575869966
1894,North_Ames,0.8,Good,0.6,Good,Paved,Minimum_Privacy,0,224500,-93.626864,42.039069,5,8,2154,2,1997,0.625,0.46153846153846156,0.34287867370007535,0.4,0.7833333333333314,4.012750468571868
1895,North_Ames,0.6,Typical,0.4,Average,Paved,Minimum_Privacy,0,147000,-93.6276375,42.0413937,3,7,1374,1,1964,0.375,0.3846153846153847,0.19593067068575737,0.2,0.23333333333333428,2.3888793886344764
1896,North_Ames,0.8,Good,0.6,Good,Paved,No_Fence,0,200000,-93.6249615,42.0417604,3,6,1652,2,1991,0.375,0.3076923076923077,0.24830444611906555,0.4,0.68333333333333,3.4143300871447035
1897,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,181900,-93.624484,42.04074,3,7,1429,2,1987,0.375,0.3846153846153847,0.20629238884702333,0.4,0.6166666666666671,3.082574440129075
1898,North_Ames,0.6,Typical,0.5,Above_Average,Paved,No_Fence,0,150750,-93.62326,42.041245,3,7,1327,2,2002,0.375,0.3846153846153847,0.1870761115297664,0.4,0.8666666666666671,3.3133581628118183
1899,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,0,101800,-93.621368,42.041332,2,6,1224,2,1962,0.25,0.3076923076923077,0.16767143933685003,0.4,0.20000000000000284,2.3253637470291606
1900,North_Ames,0.6,Typical,0.4,Average,Paved,Good_Privacy,0,124000,-93.622804,42.039212,2,4,932,1,1950,0.25,0.15384615384615385,0.11266013564431046,0.2,0.0,1.7165062894904644
1901,North_Ames,0.6,Typical,0.6,Good,Paved,Minimum_Privacy,0,138500,-93.621503,42.0392,2,4,908,2,1996,0.25,0.15384615384615385,0.10813865862848529,0.4,0.7666666666666657,2.878651479141305
1902,Brookside,0.4,Fair,0.2,Fair,Dirt_Gravel,No_Fence,-1,39300,-93.629661,42.036575,1,2,334,0,1950,0.125,0.0,0.0,0.0,0.0,0.7250000000000001
1903,Brookside,0.4,Fair,0.2,Fair,Dirt_Gravel,Minimum_Privacy,-1,64500,-93.629545,42.035684,2,4,666,0,1950,0.25,0.15384615384615385,0.06254709871891484,0.0,0.0,1.0663932525650688
1904,Brookside,0.6,Typical,0.4,Average,Dirt_Gravel,Minimum_Privacy,-1,64000,-93.628654,42.036023,2,4,670,0,1950,0.25,0.15384615384615385,0.06330067822155236,0.0,0.0,1.4671468320677061
1905,Brookside,0.6,Typical,0.8,Very_Good,Dirt_Gravel,No_Fence,-1,112000,-93.628582,42.036223,2,5,808,1,2000,0.25,0.23076923076923078,0.08929917106254709,0.2,0.8333333333333357,3.0034017351651134
1906,North_Ames,0.6,Typical,0.5,Above_Average,Paved,Good_Privacy,-1,165000,-93.625632,42.034615,4,9,1977,2,1978,0.5,0.5384615384615384,0.3095327807083647,0.4,0.46666666666666856,3.314660985836572
1907,North_Ames,0.8,Good,0.5,Above_Average,Paved,Minimum_Privacy,-1,144000,-93.623704,42.0362,2,6,1150,1,1955,0.25,0.3076923076923077,0.15373021853805577,0.2,0.0833333333333357,2.294755859563699
1908,North_Ames,0.6,Typical,0.4,Average,Paved,No_Fence,2,137000,-93.621485,42.03465,4,10,1920,2,1950,0.5,0.6153846153846154,0.29879427279577997,0.4,0.0,2.8141788881803955
